"created_at","entity_type","objectLabel","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-10-30T20:50:59.309Z","Domain-Name","phishing","TLP:CLEAR","pkpkolejoweinformacje24.com.pl","2024-10-30T20:50:59.363Z","pkpkolejoweinformacje24.com.pl","Phishingarmy URL",""
"2024-10-30T20:50:59.321Z","Domain-Name","phishing","TLP:CLEAR","plantsolest.com","2024-10-30T20:50:59.370Z","plantsolest.com","Phishingarmy URL",""
"2024-10-30T20:51:00.014Z","Domain-Name","phishing","TLP:CLEAR","pmmpfe.top","2024-10-30T20:51:00.141Z","pmmpfe.top","Phishingarmy URL",""
"2024-10-30T20:51:00.056Z","Domain-Name","phishing","TLP:CLEAR","pneumaticauto.com","2024-10-30T20:51:00.195Z","pneumaticauto.com","Phishingarmy URL",""
"2024-10-30T20:51:00.681Z","Domain-Name","phishing","TLP:CLEAR","polishpermits-polishpermits.securefilepowerpoint.sbs","2024-10-30T20:51:00.708Z","polishpermits-polishpermits.securefilepowerpoint.sbs","Phishingarmy URL",""
"2024-10-30T20:51:01.630Z","Domain-Name","phishing","TLP:CLEAR","post-postaecanadaca.cc","2024-10-30T20:51:01.657Z","post-postaecanadaca.cc","Phishingarmy URL",""
"2024-10-30T20:51:01.630Z","Domain-Name","phishing","TLP:CLEAR","posindonesiaa.top","2024-10-30T20:51:01.657Z","posindonesiaa.top","Phishingarmy URL",""
"2024-10-30T20:51:01.657Z","Domain-Name","phishing","TLP:CLEAR","post-postascanadaca.cc","2024-10-30T20:51:01.713Z","post-postascanadaca.cc","Phishingarmy URL",""
"2024-10-30T20:51:02.709Z","Domain-Name","phishing","TLP:CLEAR","post-postcecanadaca.cc","2024-10-30T20:51:02.762Z","post-postcecanadaca.cc","Phishingarmy URL",""
"2024-10-30T20:51:02.718Z","Domain-Name","phishing","TLP:CLEAR","post-postescanadacaea.cc","2024-10-30T20:51:02.762Z","post-postescanadacaea.cc","Phishingarmy URL",""
"2024-10-30T20:51:02.719Z","Domain-Name","phishing","TLP:CLEAR","post-postcscanadaca.cc","2024-10-30T20:51:02.763Z","post-postcscanadaca.cc","Phishingarmy URL",""
"2024-10-30T20:51:03.250Z","Domain-Name","phishing","TLP:CLEAR","post-postescanadacaes.cc","2024-10-30T20:51:03.346Z","post-postescanadacaes.cc","Phishingarmy URL",""
"2024-10-30T20:51:03.931Z","Domain-Name","phishing","TLP:CLEAR","post-postescanadacalz.top","2024-10-30T20:51:04.003Z","post-postescanadacalz.top","Phishingarmy URL",""
"2024-10-30T20:51:03.939Z","Domain-Name","phishing","TLP:CLEAR","post-posteucanadaca.cc","2024-10-30T20:51:04.052Z","post-posteucanadaca.cc","Phishingarmy URL",""
"2024-10-30T20:51:04.389Z","Domain-Name","phishing","TLP:CLEAR","post-postsacanadaca.cc","2024-10-30T20:51:04.497Z","post-postsacanadaca.cc","Phishingarmy URL",""
"2024-10-30T20:51:05.144Z","Domain-Name","phishing","TLP:CLEAR","postsae.top","2024-10-30T20:51:05.175Z","postsae.top","Phishingarmy URL",""
"2024-10-30T20:51:05.165Z","Domain-Name","phishing","TLP:CLEAR","post-postzscanadaca.cc","2024-10-30T20:51:05.252Z","post-postzscanadaca.cc","Phishingarmy URL",""
"2024-10-30T20:51:05.166Z","Domain-Name","phishing","TLP:CLEAR","postsab.top","2024-10-30T20:51:05.330Z","postsab.top","Phishingarmy URL",""
"2024-10-30T20:51:05.727Z","Domain-Name","phishing","TLP:CLEAR","postsla.top","2024-10-30T20:51:05.791Z","postsla.top","Phishingarmy URL",""
"2024-10-30T20:51:06.078Z","Domain-Name","phishing","TLP:CLEAR","postsle.top","2024-10-30T20:51:06.285Z","postsle.top","Phishingarmy URL",""
"2024-10-30T20:51:06.548Z","Domain-Name","phishing","TLP:CLEAR","pratita.com","2024-10-30T20:51:06.581Z","pratita.com","Phishingarmy URL",""
"2024-10-30T20:51:07.063Z","Domain-Name","phishing","TLP:CLEAR","psyfora.com","2024-10-30T20:51:07.118Z","psyfora.com","Phishingarmy URL",""
"2024-10-30T20:51:07.070Z","Domain-Name","phishing","TLP:CLEAR","primevideoamz.com","2024-10-30T20:51:07.119Z","primevideoamz.com","Phishingarmy URL",""
"2024-10-30T20:51:07.596Z","Domain-Name","phishing","TLP:CLEAR","ptsoa-batt.top","2024-10-30T20:51:07.672Z","ptsoa-batt.top","Phishingarmy URL",""
"2024-10-30T20:51:08.243Z","Domain-Name","phishing","TLP:CLEAR","pub-7cf5f77255b34bb5b0f25fea49275aa5.r2.dev","2024-10-30T20:51:08.276Z","pub-7cf5f77255b34bb5b0f25fea49275aa5.r2.dev","Phishingarmy URL",""
"2024-10-30T20:51:08.243Z","Domain-Name","phishing","TLP:CLEAR","pub-0d9adf7a3b6143ed928651bc7b8372ed.r2.dev","2024-10-30T20:51:08.345Z","pub-0d9adf7a3b6143ed928651bc7b8372ed.r2.dev","Phishingarmy URL",""
"2024-10-30T20:51:08.288Z","Domain-Name","phishing","TLP:CLEAR","puntocanela.com","2024-10-30T20:51:08.517Z","puntocanela.com","Phishingarmy URL",""
"2024-10-30T20:51:09.240Z","Domain-Name","phishing","TLP:CLEAR","puntocanela.com.mx","2024-10-30T20:51:09.296Z","puntocanela.com.mx","Phishingarmy URL",""
"2024-10-30T20:51:09.769Z","Domain-Name","phishing","TLP:CLEAR","qupowb.top","2024-10-30T20:51:09.833Z","qupowb.top","Phishingarmy URL",""
"2024-10-30T20:51:09.769Z","Domain-Name","phishing","TLP:CLEAR","pxcpjf.top","2024-10-30T20:51:09.833Z","pxcpjf.top","Phishingarmy URL",""
"2024-10-30T20:51:10.352Z","Domain-Name","phishing","TLP:CLEAR","raaggedaanraag-gedaan-fe9381.ingress-erytho.ewp.live","2024-10-30T20:51:10.435Z","raaggedaanraag-gedaan-fe9381.ingress-erytho.ewp.live","Phishingarmy URL",""
"2024-10-30T20:51:11.280Z","Domain-Name","phishing","TLP:CLEAR","rareplantsindia.com","2024-10-30T20:51:11.324Z","rareplantsindia.com","Phishingarmy URL",""
"2024-10-30T20:51:11.281Z","Domain-Name","phishing","TLP:CLEAR","raum-dkb.com","2024-10-30T20:51:11.324Z","raum-dkb.com","Phishingarmy URL",""
"2024-10-30T20:51:11.974Z","Domain-Name","phishing","TLP:CLEAR","rdgnh.icu","2024-10-30T20:51:12.045Z","rdgnh.icu","Phishingarmy URL",""
"2024-10-30T20:51:12.564Z","Domain-Name","phishing","TLP:CLEAR","reg-sekarang.be-jobsin.site","2024-10-30T20:51:12.596Z","reg-sekarang.be-jobsin.site","Phishingarmy URL",""
"2024-10-30T20:51:12.567Z","Domain-Name","phishing","TLP:CLEAR","renew-managehost.sattageometragianni.it","2024-10-30T20:51:12.643Z","renew-managehost.sattageometragianni.it","Phishingarmy URL",""
"2024-10-30T20:51:13.183Z","Domain-Name","phishing","TLP:CLEAR","reserved-interfaces-612229.framer.app","2024-10-30T20:51:13.202Z","reserved-interfaces-612229.framer.app","Phishingarmy URL",""
"2024-10-30T20:51:13.200Z","Domain-Name","phishing","TLP:CLEAR","ringworks.org","2024-10-30T20:51:13.262Z","ringworks.org","Phishingarmy URL",""
"2024-10-30T20:51:14.027Z","Domain-Name","phishing","TLP:CLEAR","rtp-altogelslot88.com","2024-10-30T20:51:14.048Z","rtp-altogelslot88.com","Phishingarmy URL",""
"2024-10-30T20:51:14.632Z","Domain-Name","phishing","TLP:CLEAR","rtp-altogelslot888.com","2024-10-30T20:51:14.656Z","rtp-altogelslot888.com","Phishingarmy URL",""
"2024-10-30T20:51:14.646Z","Domain-Name","phishing","TLP:CLEAR","rtp-dultogelslot888.com","2024-10-30T20:51:14.706Z","rtp-dultogelslot888.com","Phishingarmy URL",""
"2024-10-30T20:51:14.935Z","Domain-Name","phishing","TLP:CLEAR","rtpcrown777slot.com","2024-10-30T20:51:15.089Z","rtpcrown777slot.com","Phishingarmy URL",""
"2024-10-30T20:51:15.331Z","Domain-Name","phishing","TLP:CLEAR","rtpmacauslot188.com","2024-10-30T20:51:15.440Z","rtpmacauslot188.com","Phishingarmy URL",""
"2024-10-30T20:51:15.887Z","Domain-Name","phishing","TLP:CLEAR","rwtnyu.top","2024-10-30T20:51:15.955Z","rwtnyu.top","Phishingarmy URL",""
"2024-10-30T20:51:15.888Z","Domain-Name","phishing","TLP:CLEAR","rtpnaga508a.com","2024-10-30T20:51:15.954Z","rtpnaga508a.com","Phishingarmy URL",""
"2024-10-30T20:51:16.714Z","Domain-Name","phishing","TLP:CLEAR","sadasboutique.cfd","2024-10-30T20:51:16.745Z","sadasboutique.cfd","Phishingarmy URL",""
"2024-10-30T20:51:17.403Z","Domain-Name","phishing","TLP:CLEAR","santander2844.wwwcentrum24-web-pl.es","2024-10-30T20:51:17.503Z","santander2844.wwwcentrum24-web-pl.es","Phishingarmy URL",""
"2024-10-30T20:51:17.403Z","Domain-Name","phishing","TLP:CLEAR","sedas.lol","2024-10-30T20:51:17.432Z","sedas.lol","Phishingarmy URL",""
"2024-10-30T20:51:17.430Z","Domain-Name","phishing","TLP:CLEAR","semakbantuantunai2024-1nfo.biz.id","2024-10-30T20:51:17.504Z","semakbantuantunai2024-1nfo.biz.id","Phishingarmy URL",""
"2024-10-30T20:51:18.292Z","Domain-Name","phishing","TLP:CLEAR","separationanxietydogcoach.com","2024-10-30T20:51:18.459Z","separationanxietydogcoach.com","Phishingarmy URL",""
"2024-10-30T20:51:18.661Z","Domain-Name","phishing","TLP:CLEAR","server1736248.netart.com","2024-10-30T20:51:18.721Z","server1736248.netart.com","Phishingarmy URL",""
"2024-10-30T20:51:18.661Z","Domain-Name","phishing","TLP:CLEAR","servientregacol.cfd","2024-10-30T20:51:18.721Z","servientregacol.cfd","Phishingarmy URL",""
"2024-10-30T20:51:19.526Z","Domain-Name","phishing","TLP:CLEAR","servientregacol.help","2024-10-30T20:51:19.546Z","servientregacol.help","Phishingarmy URL",""
"2024-10-30T20:51:20.126Z","Domain-Name","phishing","TLP:CLEAR","servientregacol.sbs","2024-10-30T20:51:20.185Z","servientregacol.sbs","Phishingarmy URL",""
"2024-10-30T20:51:20.126Z","Domain-Name","phishing","TLP:CLEAR","servientresgapost.top","2024-10-30T20:51:20.185Z","servientresgapost.top","Phishingarmy URL",""
"2024-10-30T20:51:20.138Z","Domain-Name","phishing","TLP:CLEAR","servizioaritaly.site","2024-10-30T20:51:20.185Z","servizioaritaly.site","Phishingarmy URL",""
"2024-10-30T20:51:21.021Z","Domain-Name","phishing","TLP:CLEAR","sfrsfe.top","2024-10-30T20:51:21.152Z","sfrsfe.top","Phishingarmy URL",""
"2024-10-30T20:51:21.494Z","Domain-Name","phishing","TLP:CLEAR","shcbijn.top","2024-10-30T20:51:21.671Z","shcbijn.top","Phishingarmy URL",""
"2024-10-30T20:51:21.496Z","Domain-Name","phishing","TLP:CLEAR","shopify-dl.shop","2024-10-30T20:51:21.671Z","shopify-dl.shop","Phishingarmy URL",""
"2024-10-30T20:51:22.211Z","Domain-Name","phishing","TLP:CLEAR","shopify-mg.shop","2024-10-30T20:51:22.235Z","shopify-mg.shop","Phishingarmy URL",""
"2024-10-30T20:51:22.881Z","Domain-Name","phishing","TLP:CLEAR","siganal.top","2024-10-30T20:51:22.935Z","siganal.top","Phishingarmy URL",""
"2024-10-30T20:51:22.881Z","Domain-Name","phishing","TLP:CLEAR","shoppesupport.com","2024-10-30T20:51:22.937Z","shoppesupport.com","Phishingarmy URL",""
"2024-10-30T20:51:23.464Z","Domain-Name","phishing","TLP:CLEAR","simgpsct.cc","2024-10-30T20:51:23.538Z","simgpsct.cc","Phishingarmy URL",""
"2024-10-30T20:51:23.769Z","Domain-Name","phishing","TLP:CLEAR","siwzpu.top","2024-10-30T20:51:23.944Z","siwzpu.top","Phishingarmy URL",""
"2024-10-30T20:51:24.340Z","Domain-Name","phishing","TLP:CLEAR","small-sundown-thousands.on-fleek.app","2024-10-30T20:51:24.412Z","small-sundown-thousands.on-fleek.app","Phishingarmy URL",""
"2024-10-30T20:51:25.045Z","Domain-Name","phishing","TLP:CLEAR","smart.dbkzp.icu","2024-10-30T20:51:25.109Z","smart.dbkzp.icu","Phishingarmy URL",""
"2024-10-30T20:51:25.072Z","Domain-Name","phishing","TLP:CLEAR","smartbudgetgadgets.com","2024-10-30T20:51:25.112Z","smartbudgetgadgets.com","Phishingarmy URL",""
"2024-10-30T20:51:25.112Z","Domain-Name","phishing","TLP:CLEAR","snoepsnoepcsnoep-fe9381.ingress-bonde.ewp.live","2024-10-30T20:51:25.262Z","snoepsnoepcsnoep-fe9381.ingress-bonde.ewp.live","Phishingarmy URL",""
"2024-10-30T20:51:26.004Z","Domain-Name","phishing","TLP:CLEAR","sonphuongluxury886.com","2024-10-30T20:51:26.251Z","sonphuongluxury886.com","Phishingarmy URL",""
"2024-10-30T20:51:26.004Z","Domain-Name","phishing","TLP:CLEAR","spookverhaalsp-fe9381.ingress-bonde.ewp.live","2024-10-30T20:51:26.178Z","spookverhaalsp-fe9381.ingress-bonde.ewp.live","Phishingarmy URL",""
"2024-10-30T20:51:26.236Z","Domain-Name","phishing","TLP:CLEAR","star-oriole.10web.me","2024-10-30T20:51:26.324Z","star-oriole.10web.me","Phishingarmy URL",""
"2024-10-30T20:51:27.172Z","Domain-Name","phishing","TLP:CLEAR","sugardefendre24.com","2024-10-30T20:51:27.220Z","sugardefendre24.com","Phishingarmy URL",""
"2024-10-30T20:51:27.773Z","Domain-Name","phishing","TLP:CLEAR","supernet-movil-mx.com","2024-10-30T20:51:27.793Z","supernet-movil-mx.com","Phishingarmy URL",""
"2024-10-30T20:51:27.786Z","Domain-Name","phishing","TLP:CLEAR","sulap777mantap.com","2024-10-30T20:51:27.835Z","sulap777mantap.com","Phishingarmy URL",""
"2024-10-30T20:51:27.793Z","Domain-Name","phishing","TLP:CLEAR","swisnmilacome-sentose.codeanyapp.com","2024-10-30T20:51:27.836Z","swisnmilacome-sentose.codeanyapp.com","Phishingarmy URL",""
"2024-10-30T20:51:28.424Z","Domain-Name","phishing","TLP:CLEAR","telegarm.lsgfdgghhfgg.cyou","2024-10-30T20:51:28.473Z","telegarm.lsgfdgghhfgg.cyou","Phishingarmy URL",""
"2024-10-30T20:51:29.094Z","Domain-Name","phishing","TLP:CLEAR","telegram-safe.ru","2024-10-30T20:51:29.163Z","telegram-safe.ru","Phishingarmy URL",""
"2024-10-30T20:51:29.095Z","Domain-Name","phishing","TLP:CLEAR","tennis-rf.com","2024-10-30T20:51:29.164Z","tennis-rf.com","Phishingarmy URL",""
"2024-10-30T20:51:29.926Z","Domain-Name","phishing","TLP:CLEAR","tepco.rdgnh.icu","2024-10-30T20:51:29.944Z","tepco.rdgnh.icu","Phishingarmy URL",""
"2024-10-30T20:51:30.508Z","Domain-Name","phishing","TLP:CLEAR","terlum.924121.cc","2024-10-30T20:51:30.536Z","terlum.924121.cc","Phishingarmy URL",""
"2024-10-30T20:51:30.533Z","Domain-Name","phishing","TLP:CLEAR","tgrecover.ru","2024-10-30T20:51:30.585Z","tgrecover.ru","Phishingarmy URL",""
"2024-10-30T20:51:30.533Z","Domain-Name","phishing","TLP:CLEAR","tgulmc.top","2024-10-30T20:51:30.583Z","tgulmc.top","Phishingarmy URL",""
"2024-10-30T20:51:31.190Z","Domain-Name","phishing","TLP:CLEAR","touchngos.top","2024-10-30T20:51:31.240Z","touchngos.top","Phishingarmy URL",""
"2024-10-30T20:51:31.808Z","Domain-Name","phishing","TLP:CLEAR","trytabschocolates.com","2024-10-30T20:51:31.931Z","trytabschocolates.com","Phishingarmy URL",""
"2024-10-30T20:51:31.814Z","Domain-Name","phishing","TLP:CLEAR","toysparadiseoutlet.com","2024-10-30T20:51:31.936Z","toysparadiseoutlet.com","Phishingarmy URL",""
"2024-10-30T20:51:32.704Z","Domain-Name","phishing","TLP:CLEAR","twint.accessportal.cfd","2024-10-30T20:51:32.726Z","twint.accessportal.cfd","Phishingarmy URL",""
"2024-10-30T20:51:33.307Z","Domain-Name","phishing","TLP:CLEAR","uapc-hbt.top","2024-10-30T20:51:33.370Z","uapc-hbt.top","Phishingarmy URL",""
"2024-10-30T20:51:33.307Z","Domain-Name","phishing","TLP:CLEAR","uapc-hbu.top","2024-10-30T20:51:33.370Z","uapc-hbu.top","Phishingarmy URL",""
"2024-10-30T20:51:33.368Z","Domain-Name","phishing","TLP:CLEAR","uapc-hbw.top","2024-10-30T20:51:33.541Z","uapc-hbw.top","Phishingarmy URL",""
"2024-10-30T20:51:34.306Z","Domain-Name","phishing","TLP:CLEAR","uapc-hby.top","2024-10-30T20:51:34.469Z","uapc-hby.top","Phishingarmy URL",""
"2024-10-30T20:51:34.601Z","Domain-Name","phishing","TLP:CLEAR","uasfesa.top","2024-10-30T20:51:34.624Z","uasfesa.top","Phishingarmy URL",""
"2024-10-30T20:51:34.619Z","Domain-Name","phishing","TLP:CLEAR","uapc-hpe.top","2024-10-30T20:51:34.674Z","uapc-hpe.top","Phishingarmy URL",""
"2024-10-30T20:51:35.444Z","Domain-Name","phishing","TLP:CLEAR","uasfesae.top","2024-10-30T20:51:35.460Z","uasfesae.top","Phishingarmy URL",""
"2024-10-30T20:51:35.951Z","Domain-Name","phishing","TLP:CLEAR","uasfghjse.top","2024-10-30T20:51:35.985Z","uasfghjse.top","Phishingarmy URL",""
"2024-10-30T20:51:35.958Z","Domain-Name","phishing","TLP:CLEAR","uasfeuryt.top","2024-10-30T20:51:35.984Z","uasfeuryt.top","Phishingarmy URL",""
"2024-10-30T20:51:36.466Z","Domain-Name","phishing","TLP:CLEAR","uashkhljs.top","2024-10-30T20:51:36.490Z","uashkhljs.top","Phishingarmy URL",""
"2024-10-30T20:51:36.522Z","Domain-Name","phishing","TLP:CLEAR","uassgfhg.top","2024-10-30T20:51:36.581Z","uassgfhg.top","Phishingarmy URL",""
"2024-10-30T20:51:36.536Z","Domain-Name","phishing","TLP:CLEAR","udhjcnh.top","2024-10-30T20:51:36.582Z","udhjcnh.top","Phishingarmy URL",""
"2024-10-30T20:51:36.692Z","Domain-Name","phishing","TLP:CLEAR","uffew.top","2024-10-30T20:51:36.898Z","uffew.top","Phishingarmy URL",""
"2024-10-30T20:51:37.330Z","Domain-Name","phishing","TLP:CLEAR","ufhcnxv.top","2024-10-30T20:51:37.356Z","ufhcnxv.top","Phishingarmy URL",""
"2024-10-30T20:51:37.353Z","Domain-Name","phishing","TLP:CLEAR","ufhvncb.top","2024-10-30T20:51:37.404Z","ufhvncb.top","Phishingarmy URL",""
"2024-10-30T20:51:37.886Z","Domain-Name","phishing","TLP:CLEAR","uhaulpros.com","2024-10-30T20:51:37.942Z","uhaulpros.com","Phishingarmy URL",""
"2024-10-30T20:51:38.405Z","Domain-Name","phishing","TLP:CLEAR","ujdhcbg.top","2024-10-30T20:51:38.423Z","ujdhcbg.top","Phishingarmy URL",""
"2024-10-30T20:51:38.412Z","Domain-Name","phishing","TLP:CLEAR","unoligo.com","2024-10-30T20:51:38.433Z","unoligo.com","Phishingarmy URL",""
"2024-10-30T20:51:38.477Z","Domain-Name","phishing","TLP:CLEAR","updteappsecureaccountmngeinfrmtionpaymnet.oasis-pharma.com","2024-10-30T20:51:38.671Z","updteappsecureaccountmngeinfrmtionpaymnet.oasis-pharma.com","Phishingarmy URL",""
"2024-10-30T20:51:40.470Z","Domain-Name","phishing","TLP:CLEAR","us-usps-ada.top","2024-10-30T20:51:40.614Z","us-usps-ada.top","Phishingarmy URL",""
"2024-10-30T20:51:40.470Z","Domain-Name","phishing","TLP:CLEAR","uqwfmw.top","2024-10-30T20:51:40.545Z","uqwfmw.top","Phishingarmy URL",""
"2024-10-30T20:51:40.471Z","Domain-Name","phishing","TLP:CLEAR","usps.com-taroutc.one","2024-10-30T20:51:40.610Z","usps.com-taroutc.one","Phishingarmy URL",""
"2024-10-30T20:51:41.617Z","Domain-Name","phishing","TLP:CLEAR","usps.com-taroutc.top","2024-10-30T20:51:41.641Z","usps.com-taroutc.top","Phishingarmy URL",""
"2024-10-30T20:51:41.628Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackavwr.top","2024-10-30T20:51:41.902Z","usps.com-trackavwr.top","Phishingarmy URL",""
"2024-10-30T20:51:41.628Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackavwyf.top","2024-10-30T20:51:41.901Z","usps.com-trackavwyf.top","Phishingarmy URL",""
"2024-10-30T20:51:43.926Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackcdsc.top","2024-10-30T20:51:43.969Z","usps.com-trackcdsc.top","Phishingarmy URL",""
"2024-10-30T20:51:43.927Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackdkt.top","2024-10-30T20:51:44.091Z","usps.com-trackdkt.top","Phishingarmy URL",""
"2024-10-30T20:51:43.929Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackblwi.top","2024-10-30T20:51:44.195Z","usps.com-trackblwi.top","Phishingarmy URL",""
"2024-10-30T20:51:44.996Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackdmtu.top","2024-10-30T20:51:45.090Z","usps.com-trackdmtu.top","Phishingarmy URL",""
"2024-10-30T20:51:44.996Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackgpz.top","2024-10-30T20:51:45.091Z","usps.com-trackgpz.top","Phishingarmy URL",""
"2024-10-30T20:51:44.996Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackilpr.top","2024-10-30T20:51:45.091Z","usps.com-trackilpr.top","Phishingarmy URL",""
"2024-10-30T20:51:46.504Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackingc.top","2024-10-30T20:51:46.526Z","usps.com-trackingc.top","Phishingarmy URL",""
"2024-10-30T20:51:46.512Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackingl.top","2024-10-30T20:51:46.548Z","usps.com-trackingl.top","Phishingarmy URL",""
"2024-10-30T20:51:46.515Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackingp.top","2024-10-30T20:51:46.559Z","usps.com-trackingp.top","Phishingarmy URL",""
"2024-10-30T20:51:47.849Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackingw.top","2024-10-30T20:51:47.874Z","usps.com-trackingw.top","Phishingarmy URL",""
"2024-10-30T20:51:47.879Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackjde.top","2024-10-30T20:51:47.907Z","usps.com-trackjde.top","Phishingarmy URL",""
"2024-10-30T20:51:47.883Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackjixt.top","2024-10-30T20:51:47.909Z","usps.com-trackjixt.top","Phishingarmy URL",""
"2024-10-30T20:51:49.611Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackmgd.top","2024-10-30T20:51:49.746Z","usps.com-trackmgd.top","Phishingarmy URL",""
"2024-10-30T20:51:49.611Z","Domain-Name","phishing","TLP:CLEAR","usps.com-tracklcqh.top","2024-10-30T20:51:49.748Z","usps.com-tracklcqh.top","Phishingarmy URL",""
"2024-10-30T20:51:50.195Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackmhzt.top","2024-10-30T20:51:50.256Z","usps.com-trackmhzt.top","Phishingarmy URL",""
"2024-10-30T20:51:50.741Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackmygru.top","2024-10-30T20:51:50.820Z","usps.com-trackmygru.top","Phishingarmy URL",""
"2024-10-30T20:51:50.741Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackncf.top","2024-10-30T20:51:50.821Z","usps.com-trackncf.top","Phishingarmy URL",""
"2024-10-30T20:51:50.822Z","Domain-Name","phishing","TLP:CLEAR","usps.com-tracknym.top","2024-10-30T20:51:51.180Z","usps.com-tracknym.top","Phishingarmy URL",""
"2024-10-30T20:51:53.139Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackojzz.top","2024-10-30T20:51:53.453Z","usps.com-trackojzz.top","Phishingarmy URL",""
"2024-10-30T20:51:53.140Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackonib.top","2024-10-30T20:51:53.368Z","usps.com-trackonib.top","Phishingarmy URL",""
"2024-10-30T20:51:53.142Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackpoyq.top","2024-10-30T20:51:53.455Z","usps.com-trackpoyq.top","Phishingarmy URL",""
"2024-10-30T20:51:54.181Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackprk.top","2024-10-30T20:51:54.239Z","usps.com-trackprk.top","Phishingarmy URL",""
"2024-10-30T20:51:54.181Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackpps.top","2024-10-30T20:51:54.240Z","usps.com-trackpps.top","Phishingarmy URL",""
"2024-10-30T20:51:54.181Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackpze.top","2024-10-30T20:51:54.239Z","usps.com-trackpze.top","Phishingarmy URL",""
"2024-10-30T20:51:56.311Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackqrhv.top","2024-10-30T20:51:56.440Z","usps.com-trackqrhv.top","Phishingarmy URL",""
"2024-10-30T20:51:56.312Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackripe.top","2024-10-30T20:51:56.439Z","usps.com-trackripe.top","Phishingarmy URL",""
"2024-10-30T20:51:56.312Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackqqfz.top","2024-10-30T20:51:56.440Z","usps.com-trackqqfz.top","Phishingarmy URL",""
"2024-10-30T20:51:57.749Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackrqxt.top","2024-10-30T20:51:57.815Z","usps.com-trackrqxt.top","Phishingarmy URL",""
"2024-10-30T20:51:57.749Z","Domain-Name","phishing","TLP:CLEAR","usps.com-tracksqhr.top","2024-10-30T20:51:58.056Z","usps.com-tracksqhr.top","Phishingarmy URL",""
"2024-10-30T20:51:57.749Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackrjn.top","2024-10-30T20:51:58.056Z","usps.com-trackrjn.top","Phishingarmy URL",""
"2024-10-30T20:52:00.162Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackujxt.top","2024-10-30T20:52:00.320Z","usps.com-trackujxt.top","Phishingarmy URL",""
"2024-10-30T20:52:00.162Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackszk.top","2024-10-30T20:52:00.505Z","usps.com-trackszk.top","Phishingarmy URL",""
"2024-10-30T20:52:00.162Z","Domain-Name","phishing","TLP:CLEAR","usps.com-tracktgxs.top","2024-10-30T20:52:00.507Z","usps.com-tracktgxs.top","Phishingarmy URL",""
"2024-10-30T20:52:01.178Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackupy.top","2024-10-30T20:52:01.384Z","usps.com-trackupy.top","Phishingarmy URL",""
"2024-10-30T20:52:01.504Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackuycx.top","2024-10-30T20:52:01.572Z","usps.com-trackuycx.top","Phishingarmy URL",""
"2024-10-30T20:52:01.508Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackuycxv.top","2024-10-30T20:52:01.644Z","usps.com-trackuycxv.top","Phishingarmy URL",""
"2024-10-30T20:52:03.362Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackxevp.top","2024-10-30T20:52:03.431Z","usps.com-trackxevp.top","Phishingarmy URL",""
"2024-10-30T20:52:03.969Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackyka.top","2024-10-30T20:52:04.024Z","usps.com-trackyka.top","Phishingarmy URL",""
"2024-10-30T20:52:03.970Z","Domain-Name","phishing","TLP:CLEAR","usps.com-trackympo.top","2024-10-30T20:52:04.025Z","usps.com-trackympo.top","Phishingarmy URL",""
